OA Code,Ward Name,LA Name,Region Name,QS606EW0096,QS606EW0001 (base),OA Percentage
E00017768,Custom House,Newham,London,18,106,16.9800,
E00017861,East Ham South,Newham,London,16,152,10.5300,
E00018214,Royal Docks,Newham,London,6,67,8.9600,
E00175048,East Ham Central,Newham,London,11,63,17.4600,
E00018185,Plaistow South,Newham,London,18,203,8.8700,
E00017870,East Ham South,Newham,London,10,115,8.7000,
E00017823,East Ham Central,Newham,London,25,231,10.8200,
E00008166,Greenwich West,Greenwich,London,6,94,6.3800,
E00018163,Plaistow South,Newham,London,14,122,11.4800,
E00008373,Shooters Hill,Greenwich,London,11,118,9.3200,
E00007929,Charlton,Greenwich,London,6,105,5.7100,
E00007883,Blackheath Westcombe,Greenwich,London,3,156,1.9200,
E00176493,Greenwich West,Greenwich,London,3,142,2.1100,
E00007876,Blackheath Westcombe,Greenwich,London,6,91,6.5900,
E00176486,Kidbrooke with Hornfair,Greenwich,London,10,142,7.0400,
E00008524,Woolwich Riverside,Greenwich,London,6,73,8.2200,
E00008285,Peninsula,Greenwich,London,20,190,10.5300,
E00008204,Kidbrooke with Hornfair,Greenwich,London,11,81,13.5800,
E00008178,Greenwich West,Greenwich,London,4,98,4.0800,
E00008482,Woolwich Common,Greenwich,London,11,114,9.6500,
E00176594,Blackheath Westcombe,Greenwich,London,3,124,2.4200,
E00007907,Charlton,Greenwich,London,10,171,5.8500,
E00008230,Kidbrooke with Hornfair,Greenwich,London,8,110,7.2700,
E00008366,Shooters Hill,Greenwich,London,7,143,4.9000,
E00008470,Woolwich Common,Greenwich,London,10,91,10.9900,
E00176560,Greenwich West,Greenwich,London,7,272,2.5700,
E00176556,Greenwich West,Greenwich,London,8,189,4.2300,
E00004723,St Pancras and Somers Town,Camden,London,10,86,11.6300,
E00024017,Vincent Square,Westminster,London,6,93,6.4500,
E00004653,King's Cross,Camden,London,1,99,1.0100,
E00004672,King's Cross,Camden,London,2,123,1.6300,
E00004561,Holborn and Covent Garden,Camden,London,9,135,6.6700,
E00015764,Stockwell,Lambeth,London,9,144,6.2500,
E00015184,Bishop's,Lambeth,London,5,103,4.8500,
E00015509,Herne Hill,Lambeth,London,6,215,2.7900,
E00015588,Larkhall,Lambeth,London,10,164,6.1000,
E00008186,Greenwich West,Greenwich,London,11,104,10.5800,
E00015775,Stockwell,Lambeth,London,5,236,2.1200,
E00008211,Kidbrooke with Hornfair,Greenwich,London,7,82,8.5400,
E00015621,Oval,Lambeth,London,7,192,3.6500,
E00176518,Peninsula,Greenwich,London,6,186,3.2300,
E00004522,Holborn and Covent Garden,Camden,London,4,128,3.1300,
E00016090,Vassall,Lambeth,London,11,233,4.7200,
E00024021,Vincent Square,Westminster,London,12,139,8.6300,
E00004195,Bloomsbury,Camden,London,11,181,6.0800,
E00023954,St James's,Westminster,London,8,142,5.6300,
E00004730,St Pancras and Somers Town,Camden,London,10,59,16.9500,
E00004531,Holborn and Covent Garden,Camden,London,13,150,8.6700,
E00023936,St James's,Westminster,London,5,211,2.3700,
E00004726,St Pancras and Somers Town,Camden,London,4,83,4.8200,
E00021217,Bethnal Green South,Tower Hamlets,London,19,150,12.6700,
E00175255,Vincent Square,Westminster,London,2,126,1.5900,
E00021296,Bow West,Tower Hamlets,London,7,226,3.1000,
E00021166,Bethnal Green North,Tower Hamlets,London,19,176,10.8000,
E00021430,Limehouse,Tower Hamlets,London,7,104,6.7300,
E00167103,Shadwell,Tower Hamlets,London,1,179,0.5600,
E00021454,Mile End and Globe Town,Tower Hamlets,London,22,143,15.3800,
E00021648,Shadwell,Tower Hamlets,London,4,164,2.4400,
E00021475,Mile End and Globe Town,Tower Hamlets,London,19,164,11.5900,
E00167245,Bethnal Green North,Tower Hamlets,London,11,173,6.3600,
E00021712,Weavers,Tower Hamlets,London,17,202,8.4200,
E00021460,Mile End and Globe Town,Tower Hamlets,London,12,222,5.4100,
E00021350,Bromley-by-Bow,Tower Hamlets,London,16,117,13.6800,
E00021525,Millwall,Tower Hamlets,London,9,184,4.8900,
E00167118,Millwall,Tower Hamlets,London,2,183,1.0900,
E00167227,Limehouse,Tower Hamlets,London,5,165,3.0300,
E00021489,Mile End East,Tower Hamlets,London,10,111,9.0100,
E00167226,Shadwell,Tower Hamlets,London,6,184,3.2600,
E00167217,Bromley-by-Bow,Tower Hamlets,London,17,91,18.6800,
E00167186,Bow East,Tower Hamlets,London,9,190,4.7400,
E00007905,Charlton,Greenwich,London,14,191,7.3300,
E00174655,Bloomsbury,Camden,London,3,126,2.3800,
E00008301,Peninsula,Greenwich,London,2,70,2.8600,
E00008456,Woolwich Common,Greenwich,London,10,101,9.9000,
E00015768,Stockwell,Lambeth,London,13,194,6.7000,
E00021146,Bethnal Green North,Tower Hamlets,London,27,253,10.6700,
E00021408,Limehouse,Tower Hamlets,London,10,241,4.1500,
E00167214,Bromley-by-Bow,Tower Hamlets,London,11,162,6.7900,
E00021539,Millwall,Tower Hamlets,London,4,206,1.9400,
E00021252,Blackwall and Cubitt Town,Tower Hamlets,London,11,207,5.3100,
E00167183,Millwall,Tower Hamlets,London,3,105,2.8600,
E00021713,Weavers,Tower Hamlets,London,10,109,9.1700,
E00004654,King's Cross,Camden,London,3,63,4.7600,
E00004734,St Pancras and Somers Town,Camden,London,12,112,10.7100,
E00021636,St Katharine's and Wapping,Tower Hamlets,London,16,128,12.5000,
E00004542,Holborn and Covent Garden,Camden,London,17,185,9.1900,
E00008069,Eltham West,Greenwich,London,21,336,6.2500,
E00007913,Charlton,Greenwich,London,8,139,5.7600,
E00176491,Greenwich West,Greenwich,London,10,117,8.5500,
E00008092,Eltham West,Greenwich,London,3,114,2.6300,
E00176548,Glyndon,Greenwich,London,7,120,5.8300,
E00008155,Greenwich West,Greenwich,London,13,127,10.2400,
E00176508,Woolwich Riverside,Greenwich,London,11,125,8.8000,
E00008485,Woolwich Common,Greenwich,London,12,139,8.6300,
E00007871,Blackheath Westcombe,Greenwich,London,7,150,4.6700,
E00176524,Peninsula,Greenwich,London,5,184,2.7200,
E00007888,Charlton,Greenwich,London,13,142,9.1500,
E00007931,Charlton,Greenwich,London,23,181,12.7100,
E00171523,Larkhall,Lambeth,London,13,114,11.4000,
E00008290,Peninsula,Greenwich,London,6,191,3.1400,
E00015654,Oval,Lambeth,London,7,100,7.0000,
E00008497,Woolwich Riverside,Greenwich,London,16,105,15.2400,
E00004527,Holborn and Covent Garden,Camden,London,12,93,12.9000,
E00004181,Bloomsbury,Camden,London,16,123,13.0100,
E00174662,Bloomsbury,Camden,London,3,83,3.6100,
E00004728,St Pancras and Somers Town,Camden,London,19,167,11.3800,
E00004658,King's Cross,Camden,London,8,104,7.6900,
E00004525,Holborn and Covent Garden,Camden,London,8,128,6.2500,
E00004651,King's Cross,Camden,London,7,87,8.0500,
E00023993,Tachbrook,Westminster,London,13,155,8.3900,
E00023932,St James's,Westminster,London,5,165,3.0300,
E00174674,Holborn and Covent Garden,Camden,London,3,98,3.0600,
E00024138,West End,Westminster,London,17,164,10.3700,
E00024030,Vincent Square,Westminster,London,10,136,7.3500,
E00004560,Holborn and Covent Garden,Camden,London,6,101,5.9400,
E00021700,Weavers,Tower Hamlets,London,16,306,5.2300,
E00021608,St Katharine's and Wapping,Tower Hamlets,London,4,162,2.4700,
E00021563,St Dunstan's and Stepney Green,Tower Hamlets,London,21,153,13.7300,
E00021689,Spitalfields and Banglatown,Tower Hamlets,London,6,241,2.4900,
E00024024,Vincent Square,Westminster,London,4,161,2.4800,
E00021318,Bow West,Tower Hamlets,London,10,155,6.4500,
E00021238,Blackwall and Cubitt Town,Tower Hamlets,London,5,288,1.7400,
E00167168,Whitechapel,Tower Hamlets,London,8,190,4.2100,
E00004765,St Pancras and Somers Town,Camden,London,10,85,11.7600,
E00004529,Holborn and Covent Garden,Camden,London,15,289,5.1900,
E00004662,King's Cross,Camden,London,6,129,4.6500,
E00004694,Regent's Park,Camden,London,7,118,5.9300,
E00015774,Stockwell,Lambeth,London,22,166,13.2500,
E00016083,Vassall,Lambeth,London,19,165,11.5200,
E00004660,King's Cross,Camden,London,9,144,6.2500,
E00016072,Vassall,Lambeth,London,15,178,8.4300,
E00015796,Stockwell,Lambeth,London,9,245,3.6700,
E00171522,Larkhall,Lambeth,London,17,147,11.5600,
E00015766,Stockwell,Lambeth,London,9,191,4.7100,
E00015579,Larkhall,Lambeth,London,9,270,3.3300,
E00015633,Oval,Lambeth,London,14,238,5.8800,
E00015690,Prince's,Lambeth,London,12,113,10.6200,
E00015652,Oval,Lambeth,London,7,292,2.4000,
E00004554,Holborn and Covent Garden,Camden,London,10,226,4.4200,
E00016085,Vassall,Lambeth,London,14,99,14.1400,
E00021304,Bow West,Tower Hamlets,London,24,175,13.7100,
E00015611,Larkhall,Lambeth,London,8,335,2.3900,
E00174653,Bloomsbury,Camden,London,25,163,15.3400,
E00018210,Royal Docks,Newham,London,11,96,11.4600,
E00004520,Holborn and Covent Garden,Camden,London,10,108,9.2600,
E00004190,Bloomsbury,Camden,London,9,279,3.2300,
E00004182,Bloomsbury,Camden,London,3,84,3.5700,
E00015498,Herne Hill,Lambeth,London,9,119,7.5600,
E00004197,Bloomsbury,Camden,London,1,154,0.6500,
E00174968,Royal Docks,Newham,London,15,284,5.2800,
E00175029,Royal Docks,Newham,London,8,190,4.2100,
E00021385,East India and Lansbury,Tower Hamlets,London,18,207,8.7000,
E00021337,Bromley-by-Bow,Tower Hamlets,London,18,114,15.7900,
E00015701,Prince's,Lambeth,London,9,120,7.5000,
E00021445,Mile End and Globe Town,Tower Hamlets,London,26,135,19.2600,
E00167232,Limehouse,Tower Hamlets,London,1,141,0.7100,
E00021733,Whitechapel,Tower Hamlets,London,18,332,5.4200,
E00004678,King's Cross,Camden,London,12,125,9.6000,
E00021306,Bow West,Tower Hamlets,London,4,162,2.4700,
E00004761,St Pancras and Somers Town,Camden,London,9,139,6.4700,
E00004752,St Pancras and Somers Town,Camden,London,15,152,9.8700,
E00021477,Mile End East,Tower Hamlets,London,20,241,8.3000,
E00004656,King's Cross,Camden,London,4,137,2.9200,
E00167220,Millwall,Tower Hamlets,London,6,188,3.1900,
E00021363,East India and Lansbury,Tower Hamlets,London,14,120,11.6700,
E00015199,Bishop's,Lambeth,London,13,198,6.5700,
E00021708,Weavers,Tower Hamlets,London,12,149,8.0500,
E00015598,Larkhall,Lambeth,London,23,237,9.7000,
E00021426,Limehouse,Tower Hamlets,London,5,103,4.8500,
E00167191,Bow East,Tower Hamlets,London,3,189,1.5900,
E00171552,Larkhall,Lambeth,London,2,117,1.7100,
E00015189,Bishop's,Lambeth,London,9,129,6.9800,
E00015341,Coldharbour,Lambeth,London,11,167,6.5900,
E00174660,King's Cross,Camden,London,6,70,8.5700,
E00015194,Bishop's,Lambeth,London,10,79,12.6600,
E00015606,Larkhall,Lambeth,London,17,145,11.7200,
E00171546,Prince's,Lambeth,London,6,127,4.7200,
E00004539,Holborn and Covent Garden,Camden,London,8,76,10.5300,
E00015769,Stockwell,Lambeth,London,6,190,3.1600,
E00015643,Oval,Lambeth,London,7,132,5.3000,
E00004538,Holborn and Covent Garden,Camden,London,9,65,13.8500,
E00015758,Stockwell,Lambeth,London,18,156,11.5400,
E00015176,Bishop's,Lambeth,London,4,217,1.8400,
E00015756,Stockwell,Lambeth,London,14,185,7.5700,
E00004537,Holborn and Covent Garden,Camden,London,4,91,4.4000,
E00015179,Bishop's,Lambeth,London,11,128,8.5900,
E00004665,King's Cross,Camden,London,5,87,5.7500,
E00004646,King's Cross,Camden,London,4,100,4.0000,
E00004674,King's Cross,Camden,London,14,94,14.8900,
E00004543,Holborn and Covent Garden,Camden,London,5,154,3.2500,
E00004193,Bloomsbury,Camden,London,8,326,2.4500,
E00016102,Vassall,Lambeth,London,13,121,10.7400,
E00017638,Beckton,Newham,London,9,96,9.3800,
E00004173,Bloomsbury,Camden,London,22,164,13.4100,
E00004673,King's Cross,Camden,London,11,115,9.5700,
E00175084,Canning Town South,Newham,London,11,154,7.1400,
E00004680,King's Cross,Camden,London,3,115,2.6100,
E00004677,King's Cross,Camden,London,16,123,13.0100,
E00174676,Bloomsbury,Camden,London,0,16,0.0000,
E00174665,King's Cross,Camden,London,9,116,7.7600,
E00015689,Prince's,Lambeth,London,7,99,7.0700,
E00004558,Holborn and Covent Garden,Camden,London,7,132,5.3000,
E00004659,King's Cross,Camden,London,8,208,3.8500,
E00004521,Holborn and Covent Garden,Camden,London,9,184,4.8900,
E00004174,Bloomsbury,Camden,London,8,77,10.3900,
E00015637,Oval,Lambeth,London,7,194,3.6100,
E00174663,Bloomsbury,Camden,London,5,101,4.9500,
E00175109,Gascoigne,Barking and Dagenham,London,9,185,4.8600,
E00015678,Prince's,Lambeth,London,6,325,1.8500,
E00017729,Canning Town South,Newham,London,5,78,6.4100,
E00018197,Royal Docks,Newham,London,16,333,4.8000,
E00015196,Bishop's,Lambeth,London,7,98,7.1400,
E00004196,Bloomsbury,Camden,London,3,102,2.9400,
E00015702,Prince's,Lambeth,London,11,108,10.1900,
E00004184,Bloomsbury,Camden,London,4,92,4.3500,
E00004751,St Pancras and Somers Town,Camden,London,4,86,4.6500,
E00004180,Bloomsbury,Camden,London,7,106,6.6000,
E00004670,King's Cross,Camden,London,15,87,17.2400,
E00004669,King's Cross,Camden,London,15,94,15.9600,
E00004179,Bloomsbury,Camden,London,3,114,2.6300,
E00175111,Gascoigne,Barking and Dagenham,London,9,103,8.7400,
E00004668,King's Cross,Camden,London,9,61,14.7500,
E00004676,King's Cross,Camden,London,24,191,12.5700,
E00004534,Holborn and Covent Garden,Camden,London,6,90,6.6700,
E00004183,Bloomsbury,Camden,London,11,93,11.8300,
E00015799,Stockwell,Lambeth,London,5,83,6.0200,
E00004666,King's Cross,Camden,London,13,152,8.5500,
E00004523,Holborn and Covent Garden,Camden,London,36,331,10.8800,
E00004763,St Pancras and Somers Town,Camden,London,11,97,11.3400,
E00016079,Vassall,Lambeth,London,11,228,4.8200,
E00015675,Prince's,Lambeth,London,20,193,10.3600,
E00004530,Holborn and Covent Garden,Camden,London,5,127,3.9400,
E00004541,Holborn and Covent Garden,Camden,London,6,93,6.4500,
E00004532,Holborn and Covent Garden,Camden,London,8,206,3.8800,
E00004760,St Pancras and Somers Town,Camden,London,9,67,13.4300,
E00015371,Coldharbour,Lambeth,London,8,101,7.9200,
E00004727,St Pancras and Somers Town,Camden,London,22,127,17.3200,
E00004556,Holborn and Covent Garden,Camden,London,15,126,11.9000,
E00004172,Bloomsbury,Camden,London,7,149,4.7000,
E00174679,King's Cross,Camden,London,19,110,17.2700,
E00004548,Holborn and Covent Garden,Camden,London,4,136,2.9400,
E00004175,Bloomsbury,Camden,London,11,102,10.7800,
E00015656,Oval,Lambeth,London,17,140,12.1400,
E00004549,Holborn and Covent Garden,Camden,London,8,98,8.1600,
E00015662,Oval,Lambeth,London,12,166,7.2300,
E00018174,Plaistow South,Newham,London,30,199,15.0800,
E00017721,Canning Town North,Newham,London,13,145,8.9700,
E00017890,East Ham South,Newham,London,16,129,12.4000,
E00016101,Vassall,Lambeth,London,4,76,5.2600,
E00175071,Plaistow North,Newham,London,23,106,21.7000,
E00017894,East Ham South,Newham,London,12,105,11.4300,
E00017714,Canning Town North,Newham,London,19,185,10.2700,
E00017811,East Ham Central,Newham,London,17,143,11.8900,
E00017623,Beckton,Newham,London,9,231,3.9000,
E00018321,West Ham,Newham,London,29,239,12.1300,
E00017773,Custom House,Newham,London,8,138,5.8000,
E00175066,Beckton,Newham,London,40,102,39.2200,
E00018302,West Ham,Newham,London,25,150,16.6700,
E00017698,Canning Town North,Newham,London,16,206,7.7700,
E00017619,Beckton,Newham,London,17,119,14.2900,
E00175032,Plaistow North,Newham,London,2,35,5.7100,
E00017878,East Ham South,Newham,London,5,46,10.8700,
E00017618,Beckton,Newham,London,15,108,13.8900,
E00174962,Canning Town South,Newham,London,10,203,4.9300,
E00017795,Custom House,Newham,London,15,178,8.4300,
E00017699,Canning Town North,Newham,London,12,125,9.6000,
E00017683,Canning Town North,Newham,London,16,161,9.9400,
E00175038,East Ham South,Newham,London,15,104,14.4200,
E00017860,East Ham South,Newham,London,17,156,10.9000,
E00004764,St Pancras and Somers Town,Camden,London,10,90,11.1100,
E00004649,King's Cross,Camden,London,5,111,4.5000,
E00017723,Canning Town South,Newham,London,11,95,11.5800,
E00004526,Holborn and Covent Garden,Camden,London,12,133,9.0200,
E00004671,King's Cross,Camden,London,25,187,13.3700,
E00174671,Holborn and Covent Garden,Camden,London,2,114,1.7500,
E00015645,Oval,Lambeth,London,3,260,1.1500,
E00004540,Holborn and Covent Garden,Camden,London,9,138,6.5200,
E00004528,Holborn and Covent Garden,Camden,London,20,201,9.9500,
E00174675,Holborn and Covent Garden,Camden,London,5,143,3.5000,
E00004559,Holborn and Covent Garden,Camden,London,12,248,4.8400,
E00004679,King's Cross,Camden,London,3,80,3.7500,
E00004663,King's Cross,Camden,London,22,106,20.7500,
E00004545,Holborn and Covent Garden,Camden,London,15,182,8.2400,
E00004555,Holborn and Covent Garden,Camden,London,12,117,10.2600,
E00004546,Holborn and Covent Garden,Camden,London,4,87,4.6000,
E00004544,Holborn and Covent Garden,Camden,London,15,116,12.9300,
E00004557,Holborn and Covent Garden,Camden,London,3,72,4.1700,
E00004647,King's Cross,Camden,London,11,169,6.5100,
E00004759,St Pancras and Somers Town,Camden,London,6,87,6.9000,
E00004551,Holborn and Covent Garden,Camden,London,13,285,4.5600,
E00004524,Holborn and Covent Garden,Camden,London,1,208,0.4800,
E00004675,King's Cross,Camden,London,5,73,6.8500,
E00004198,Bloomsbury,Camden,London,11,180,6.1100,
E00004553,Holborn and Covent Garden,Camden,London,11,108,10.1900,
E00004655,King's Cross,Camden,London,2,140,1.4300,
E00174664,Bloomsbury,Camden,London,0,108,0.0000,
E00004652,King's Cross,Camden,London,3,124,2.4200,
E00004535,Holborn and Covent Garden,Camden,London,4,121,3.3100,
E00174652,Bloomsbury,Camden,London,2,88,2.2700,
E00004661,King's Cross,Camden,London,12,108,11.1100,
E00004667,King's Cross,Camden,London,2,99,2.0200,
E00174659,Bloomsbury,Camden,London,11,202,5.4500,
E00004199,Bloomsbury,Camden,London,6,179,3.3500,
E00004724,St Pancras and Somers Town,Camden,London,12,127,9.4500,
E00004550,Holborn and Covent Garden,Camden,London,14,184,7.6100,
E00004762,St Pancras and Somers Town,Camden,London,7,76,9.2100,
E00015362,Coldharbour,Lambeth,London,16,180,8.8900,
E00171535,Bishop's,Lambeth,London,0,82,0.0000,
E00015185,Bishop's,Lambeth,London,3,147,2.0400,
E00021660,Shadwell,Tower Hamlets,London,8,121,6.6100,
E00021370,East India and Lansbury,Tower Hamlets,London,14,171,8.1900,
E00021199,Bethnal Green South,Tower Hamlets,London,3,78,3.8500,
E00021366,East India and Lansbury,Tower Hamlets,London,26,121,21.4900,
E00167090,Bow East,Tower Hamlets,London,10,121,8.2600,
E00167092,Bow East,Tower Hamlets,London,14,174,8.0500,
E00021431,Limehouse,Tower Hamlets,London,20,120,16.6700,
E00021591,St Dunstan's and Stepney Green,Tower Hamlets,London,10,94,10.6400,
E00167129,Millwall,Tower Hamlets,London,21,392,5.3600,
E00021614,St Katharine's and Wapping,Tower Hamlets,London,4,214,1.8700,
E00021510,Millwall,Tower Hamlets,London,4,154,2.6000,
E00017778,Custom House,Newham,London,7,108,6.4800,
E00021695,Weavers,Tower Hamlets,London,10,233,4.2900,
E00021640,Shadwell,Tower Hamlets,London,10,147,6.8000,
E00021335,Bromley-by-Bow,Tower Hamlets,London,22,197,11.1700,
E00021377,East India and Lansbury,Tower Hamlets,London,21,234,8.9700,
E00021506,Mile End East,Tower Hamlets,London,13,140,9.2900,
E00021535,Millwall,Tower Hamlets,London,15,168,8.9300,
E00021346,Bromley-by-Bow,Tower Hamlets,London,19,106,17.9200,
E00167181,Blackwall and Cubitt Town,Tower Hamlets,London,14,94,14.8900,
E00021587,St Dunstan's and Stepney Green,Tower Hamlets,London,15,139,10.7900,
E00021736,Whitechapel,Tower Hamlets,London,25,158,15.8200,
E00167145,Blackwall and Cubitt Town,Tower Hamlets,London,3,146,2.0500,
E00167137,Blackwall and Cubitt Town,Tower Hamlets,London,2,172,1.1600,
E00021541,Millwall,Tower Hamlets,London,2,171,1.1700,
E00021175,Bethnal Green North,Tower Hamlets,London,10,179,5.5900,
E00021450,Mile End and Globe Town,Tower Hamlets,London,4,105,3.8100,
E00021307,Bow West,Tower Hamlets,London,21,309,6.8000,
E00167265,St Dunstan's and Stepney Green,Tower Hamlets,London,13,131,9.9200,
E00021386,East India and Lansbury,Tower Hamlets,London,15,120,12.5000,
E00021273,Bow East,Tower Hamlets,London,19,112,16.9600,
E00021368,East India and Lansbury,Tower Hamlets,London,10,143,6.9900,
E00167093,Weavers,Tower Hamlets,London,6,133,4.5100,
E00021623,St Katharine's and Wapping,Tower Hamlets,London,5,67,7.4600,
E00021248,Blackwall and Cubitt Town,Tower Hamlets,London,9,134,6.7200,
E00021480,Mile End East,Tower Hamlets,London,16,195,8.2100,
E00021330,Bromley-by-Bow,Tower Hamlets,London,10,135,7.4100,
E00021527,Millwall,Tower Hamlets,London,5,203,2.4600,
E00021340,Bromley-by-Bow,Tower Hamlets,London,20,202,9.9000,
E00167131,Millwall,Tower Hamlets,London,7,48,14.5800,
E00021163,Bethnal Green North,Tower Hamlets,London,9,110,8.1800,
E00021364,East India and Lansbury,Tower Hamlets,London,24,204,11.7600,
